,상호명,지점명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,위도,경도
10899,커피빈,코리아합정역점,음식,커피점/카페,서울특별시,마포구,합정동,37.5488069061978,126.915051485631
10900,카페하이유,,음식,커피점/카페,서울특별시,성동구,사근동,37.554492639039,127.046594659704
10901,근사한하루merci,,음식,커피점/카페,서울특별시,용산구,청파동,37.5446898409039,126.967380895308
10902,달리는커피노량진점,노량진점,음식,커피점/카페,서울특별시,동작구,상도4동,37.5011089893512,126.937219077937
10903,함께커피팜투컵응암,,음식,커피점/카페,서울특별시,은평구,응암3동,37.5892946261197,126.918449708792
10904,눈,,음식,커피점/카페,서울특별시,광진구,광장동,37.541402377038,127.103204921701
10905,투썸플레이즈,,음식,커피점/카페,서울특별시,관악구,신림동,37.4855004207481,126.929966107416
10906,블루멘가쎄,,음식,커피점/카페,서울특별시,송파구,방이1동,37.5130030200221,127.123871801765
10907,모모카페,,음식,커피점/카페,서울특별시,영등포구,영등포동,37.5172126661057,126.903914224263
10908,나에게주는달콤한시간,,음식,커피점/카페,서울특별시,성동구,금호2.3가동,37.5507424243782,127.022129279096
10909,요거프레소,서서울호수공원점,음식,커피점/카페,서울특별시,양천구,신월3동,37.5292944919964,126.832347077042
10910,여름커피로스터즈,,음식,커피점/카페,서울특별시,서대문구,연희동,37.5790372677209,126.934900963675
10911,카페보니또,그랑서울점,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.5709510178487,126.981417776698
10912,가회한경헌,,음식,커피점/카페,서울특별시,종로구,가회동,37.5831953716869,126.986561039145
10913,스타벅스,홍대공항철도역점,음식,커피점/카페,서울특별시,마포구,서교동,37.5574955580318,126.925191088816
10914,오르리단팥빵,,음식,커피점/카페,서울특별시,양천구,목3동,37.542773686433,126.863719450165
10915,더공드리,,음식,커피점/카페,서울특별시,노원구,상계2동,37.6553865031468,127.067428329424
10916,래그랜느에스알티점,,음식,커피점/카페,서울특별시,강남구,수서동,37.4854117653285,127.104541767706
10917,카페마리모,,음식,커피점/카페,서울특별시,중랑구,신내1동,37.6101815655706,127.096399412104
10918,엔젤리너스GS둔촌D/I,,음식,커피점/카페,서울특별시,강동구,성내3동,37.5245241349564,127.134405585643
10919,스타벅스,은평이마트점,음식,커피점/카페,서울특별시,은평구,응암1동,37.6008195056276,126.920491206786
10920,디바야누스,,음식,커피점/카페,서울특별시,서초구,서초1동,37.4937013433666,127.016156157695
10921,스무디킹송파파크하비오점,송파파크하비오점,음식,커피점/카페,서울특별시,송파구,문정2동,37.4796170833121,127.124872301331
10922,커피앤스위트,,음식,커피점/카페,서울특별시,금천구,독산4동,37.4686361507398,126.902826454547
10923,토노토커피와인,,음식,커피점/카페,서울특별시,강동구,성내3동,37.5235998250555,127.133692218309
10924,스트라다146,3호점,음식,커피점/카페,서울특별시,용산구,원효로1동,37.5366858178753,126.970161633539
10925,필로커피,,음식,커피점/카페,서울특별시,마포구,서교동,37.5588955326439,126.924571104611
10926,커피에반하다구로디지털단지점,구로디지털단지점,음식,커피점/카페,서울특별시,구로구,구로3동,37.4820229802888,126.897689681192
10927,카페누라,,음식,커피점/카페,서울특별시,동작구,사당4동,37.4835129889819,126.972011332744
10928,cafedyna,,음식,커피점/카페,서울특별시,서초구,양재2동,37.4770562432774,127.043271667407
10929,PLE,,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5040061559755,127.033223724732
10930,혜민당,,음식,커피점/카페,서울특별시,중구,명동,37.566471508679,126.988598794045
10931,도깨비커피,,음식,커피점/카페,서울특별시,중구,회현동,37.559008261039,126.976792676002
10932,미커피,,음식,커피점/카페,서울특별시,중구,명동,37.5606728336922,126.986968061639
10933,커피만,서울대입구역점,음식,커피점/카페,서울특별시,관악구,낙성대동,37.4806695034509,126.952953441665
10934,효다방,,음식,커피점/카페,서울특별시,중구,필동,37.5622213618893,126.995255198751
10935,이디야커피,난곡사거리점,음식,커피점/카페,서울특별시,관악구,미성동,37.4809141916389,126.911239948635
10936,디저브,,음식,커피점/카페,서울특별시,마포구,서교동,37.556834690915,126.926830383261
10937,투썸플레이스용산트윈시티점,용산트윈시티점,음식,커피점/카페,서울특별시,용산구,남영동,37.5510812803324,126.972894752757
10938,이디야커피,노원KT점,음식,커피점/카페,서울특별시,노원구,상계6.7동,37.6545141432188,127.063087365176
10939,골드바틀센터플레이스점,,음식,커피점/카페,서울특별시,중구,명동,37.5671303882004,126.980349157502
10940,스타벅스,한티역점,음식,커피점/카페,서울특별시,강남구,대치1동,37.496615204091,127.055213389641
10941,까페더트리,,음식,커피점/카페,서울특별시,서초구,양재1동,37.4765098338875,127.037015085033
10942,카페루앤비,,음식,커피점/카페,서울특별시,구로구,구로5동,37.4973106763373,126.891584293583
10943,카페포퀸,,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5033778664,127.039045213535
10944,다향전통차,,음식,커피점/카페,서울특별시,강서구,화곡8동,37.5309326282838,126.850537186144
10945,중촌가는길,,음식,커피점/카페,서울특별시,강북구,우이동,37.6650925581656,127.010169220123
10946,더피아노,,음식,커피점/카페,서울특별시,종로구,평창동,37.6172609522211,126.974782893907
10947,위드커피,,음식,커피점/카페,서울특별시,마포구,서교동,37.5566677407743,126.925316159873
10948,오늘의위로,,음식,커피점/카페,서울특별시,마포구,망원2동,37.5610824652287,126.901777767106
10949,出國,,음식,커피점/카페,서울특별시,동작구,흑석동,37.5069974714131,126.965140549001
10950,이디야커피,중랑역점,음식,커피점/카페,서울특별시,중랑구,상봉2동,37.5933182750055,127.074850456142
10951,티라레미수비트플렉스왕십리역점,왕십리역점,음식,커피점/카페,서울특별시,성동구,행당1동,37.5614361598608,127.038379235542
10952,서울프린스호텔,,음식,커피점/카페,서울특별시,중구,명동,37.5606577042929,126.986255188186
10953,카페빈둥,,음식,커피점/카페,서울특별시,노원구,월계1동,37.6223765772507,127.061123272988
10954,커피베이,성공회대입구점,음식,커피점/카페,서울특별시,구로구,수궁동,37.4899088834952,126.824954507621
10955,구나길구,,음식,커피점/카페,서울특별시,동작구,사당3동,37.486145521919,126.970109534178
10956,이디야커피,송파하비오점,음식,커피점/카페,서울특별시,송파구,문정2동,37.4796170833121,127.124872301331
10957,모카향기,,음식,커피점/카페,서울특별시,강북구,수유1동,37.6336900926862,127.013214429099
10958,커피앤틱,,음식,커피점/카페,서울특별시,중구,명동,37.5570770915114,126.985850972695
10959,정성담음,,음식,커피점/카페,서울특별시,은평구,녹번동,37.6057238656793,126.929695894709
10960,카페코소,,음식,커피점/카페,서울특별시,종로구,삼청동,37.5878444064401,126.981289511572
10961,워너커피구로,디지털단지1호점,음식,커피점/카페,서울특별시,구로구,구로3동,37.4808496754916,126.892664191399
10962,블랙빈스커피,,음식,커피점/카페,서울특별시,성동구,응봉동,37.5516633915065,127.035505706728
10963,레미제라블,,음식,커피점/카페,서울특별시,용산구,이태원1동,37.5309335297143,126.991669832386
10964,카페마블빈,,음식,커피점/카페,서울특별시,은평구,역촌동,37.6033226645126,126.910500271934
10965,놀숲,신정네거리역점,음식,커피점/카페,서울특별시,양천구,신정3동,37.5199158102701,126.852685890835
10966,하와유카페104,,음식,커피점/카페,서울특별시,서초구,내곡동,37.4622967461608,127.051078594864
10967,이디야커피,,음식,커피점/카페,서울특별시,관악구,신림동,37.4886127392795,126.925409914685
10968,커피에반하다,은평뉴타운2호점,음식,커피점/카페,서울특별시,은평구,진관동,37.6424241500924,126.921929001827
10969,바즈,,음식,커피점/카페,서울특별시,성동구,성수2가3동,37.548840963411,127.055301501411
10970,투썸플레이스,아차산역점,음식,커피점/카페,서울특별시,광진구,능동,37.5533070814818,127.088145580512
10971,뮤커피,,음식,커피점/카페,서울특별시,서초구,방배본동,37.4923545492453,126.985822084814
10972,빽다방,발산역플레이스점,음식,커피점/카페,서울특별시,강서구,가양1동,37.5610454865774,126.838597604623
10973,웨슬리커피앤티,,음식,커피점/카페,서울특별시,중랑구,면목4동,37.5746499632169,127.086594815513
10974,마실ing,,음식,커피점/카페,서울특별시,서대문구,홍은2동,37.5817111399372,126.935655399653
10975,스타벅스,몬테소리점,음식,커피점/카페,서울특별시,서초구,서초4동,37.4982589797032,127.026828896545
10976,이디야커피,구파발역점,음식,커피점/카페,서울특별시,은평구,진관동,37.6356341876497,126.919387222602
10977,카페H,,음식,커피점/카페,서울특별시,종로구,삼청동,37.576641030825,126.97984588497
10978,IBeanCoffee,,음식,커피점/카페,서울특별시,중구,필동,37.5613168617869,126.998029135937
10979,문정카페,,음식,커피점/카페,서울특별시,송파구,문정1동,37.4897594842339,127.128044650672
10980,카페,온더스터디,음식,커피점/카페,서울특별시,양천구,신정7동,37.508889925261,126.865104227015
10981,커피더캠프,,음식,커피점/카페,서울특별시,강서구,가양1동,37.5664636928306,126.848101050873
10982,블루포토케이씨대학교점,,음식,커피점/카페,서울특별시,강서구,화곡6동,37.5483609309901,126.853551439466
10983,커피콩,,음식,커피점/카페,서울특별시,송파구,가락2동,37.493751791136,127.134251960231
10984,이디야커피,답십리사거리점,음식,커피점/카페,서울특별시,동대문구,답십리1동,37.573058451956,127.056093771112
10985,컴포즈커피,가양양천초점,음식,커피점/카페,서울특별시,강서구,가양1동,37.5706313321361,126.840316572921
10986,Breeze,,음식,커피점/카페,서울특별시,송파구,잠실본동,37.5096945317999,127.083292308389
10987,커피에반젤린,,음식,커피점/카페,서울특별시,양천구,신월5동,37.5381484816487,126.827479288211
10988,토프레소,,음식,커피점/카페,서울특별시,성북구,석관동,37.61124308364,127.062679060655
10989,더파이홀,,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5570351118564,126.935033133658
10990,명,,음식,커피점/카페,서울특별시,서대문구,충현동,37.5644385049817,126.967130991881
10991,HALF,,음식,커피점/카페,서울특별시,강북구,수유3동,37.638693634136,127.02547590779
10992,메가엠지씨커피,우이동점,음식,커피점/카페,서울특별시,강북구,우이동,37.654044910758,127.012197150958
10993,카페,갤러리,음식,커피점/카페,서울특별시,중랑구,신내1동,37.6075733569808,127.099387027436
10994,카페감,,음식,커피점/카페,서울특별시,종로구,혜화동,37.5894687948568,126.993133945487
10995,아방가르드갤러리카페,에이치디큐브씨티점,음식,커피점/카페,서울특별시,구로구,신도림동,37.5080580382841,126.888484621418
10996,이디야커피,방학사거리점,음식,커피점/카페,서울특별시,도봉구,방학1동,37.6649252731291,127.042293577073
10997,보나비아티제신라,장충사옥점,음식,커피점/카페,서울특별시,중구,장충동,37.5586597181606,127.007741964283
10998,205도씨,,음식,커피점/카페,서울특별시,종로구,혜화동,37.5846063379921,126.997739699603
10999,숙커피숍,,음식,커피점/카페,서울특별시,양천구,신정1동,37.5214946595248,126.862209596636
11000,커피브론즈,,음식,커피점/카페,서울특별시,종로구,삼청동,37.5770804784171,126.984832532356
11001,인사동,,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.573526357061,126.985412851259
11002,로비,,음식,커피점/카페,서울특별시,마포구,성산2동,37.573151264307,126.902200543151
11003,마치래빗샐러드가로수길본점,가로수길본점,음식,커피점/카페,서울특별시,강남구,신사동,37.5203067118451,127.024517650347
11004,생두,,음식,커피점/카페,서울특별시,은평구,역촌동,37.6025840440692,126.91934453452
11005,커피베이구로디지털점,구로디지털점,음식,커피점/카페,서울특별시,구로구,구로3동,37.4846388232934,126.89992398262
11006,이비엠,,음식,커피점/카페,서울특별시,서초구,서초3동,37.4927787352046,127.012493006113
11007,공차,국민대점,음식,커피점/카페,서울특별시,성북구,정릉3동,37.610184409786,126.998517838776
11008,브레드피트,,음식,커피점/카페,서울특별시,영등포구,여의동,37.5201981385118,126.931778543643
11009,커피나무필동점,필동점,음식,커피점/카페,서울특별시,중구,필동,37.5595519224533,126.996038070518
11010,더로비,,음식,커피점/카페,서울특별시,도봉구,방학3동,37.6620222785194,127.033252239462
11011,카펜크레,,음식,커피점/카페,서울특별시,성동구,성수2가1동,37.5389709734288,127.055991814206
11012,커피빈코리아양천향교역점,코리아양천향교역점,음식,커피점/카페,서울특별시,강서구,가양1동,37.5660902741985,126.84033038221
11013,까페거기,,음식,커피점/카페,서울특별시,은평구,대조동,37.6172768836118,126.921975044566
11014,휘드까페,,음식,커피점/카페,서울특별시,노원구,하계1동,37.6356636171187,127.074393662888
11015,고이커피,,음식,커피점/카페,서울특별시,종로구,청운효자동,37.5836217430939,126.971270325076
11016,카페희원,,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.5751803695653,126.988107426765
11017,킹커피,,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.5716367369061,126.979438695059
11018,그립지카페,,음식,커피점/카페,서울특별시,성동구,금호1가동,37.5494534680368,127.026435277804
11019,환이식당,,음식,커피점/카페,서울특별시,종로구,교남동,37.5714219874018,126.962042296587
11020,다루,,음식,커피점/카페,서울특별시,광진구,중곡1동,37.5617381082647,127.079655492131
11021,제우스,,음식,커피점/카페,서울특별시,동대문구,장안1동,37.5612051080928,127.069135506801
11022,청담웰컴센터,웰컴센터,음식,커피점/카페,서울특별시,강남구,청담동,37.5207494450355,127.045621409018
11023,빅파운드커피,,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5584691113836,126.946229188216
11024,바꿈카페,,음식,커피점/카페,서울특별시,도봉구,도봉2동,37.6692937305159,127.047667020828
11025,키다리아저씨,,음식,커피점/카페,서울특별시,성북구,석관동,37.6083064306928,127.059374749044
11026,소로앤노호,강남대치점,음식,커피점/카페,서울특별시,강남구,대치4동,37.5015189958936,127.053217622323
11027,투사이드카페,,음식,커피점/카페,서울특별시,은평구,응암3동,37.5876020422764,126.92253905808
11028,쥬씨신월이마트점,신월이마트점,음식,커피점/카페,서울특별시,양천구,신월5동,37.5390884643731,126.826864858252
11029,커피프레지던트,,음식,커피점/카페,서울특별시,용산구,이태원2동,37.54004451144,126.987620638673
11030,카페아토제이드,,음식,커피점/카페,서울특별시,강남구,신사동,37.5242692293683,127.024262419546
11031,디저트39,,음식,커피점/카페,서울특별시,양천구,목1동,37.527694664839,126.870747706739
11032,가비,,음식,커피점/카페,서울특별시,강동구,고덕1동,37.56045820721,127.151783199121
11033,스타벅스,월곡역점,음식,커피점/카페,서울특별시,성북구,월곡2동,37.6018196933437,127.040441763055
11034,우주라이크커피메드렉스,논현점,음식,커피점/카페,서울특별시,강남구,논현1동,37.5149451338296,127.029949250096
11035,보성당루비나틴,,음식,커피점/카페,서울특별시,구로구,고척1동,37.4997807384627,126.86701768899
11036,커피셀러515,,음식,커피점/카페,서울특별시,강남구,세곡동,37.4629532907702,127.102831463509
11037,동원다방,,음식,커피점/카페,서울특별시,동대문구,장안2동,37.578927505838,127.070126317733
11038,스카이카페,,음식,커피점/카페,서울특별시,강서구,공항동,37.5477387116096,126.81426973535
11039,커피나무신상도점,신상도점,음식,커피점/카페,서울특별시,동작구,상도4동,37.4974974705731,126.943433733141
11040,CNN카페한양대서울캠퍼스점,한양대서울캠퍼스점,음식,커피점/카페,서울특별시,성동구,사근동,37.5584776510264,127.042435297811
11041,라임,,음식,커피점/카페,서울특별시,강남구,논현2동,37.517960277755,127.040566398725
11042,탐앤탐스한성대점,한성대점,음식,커피점/카페,서울특별시,성북구,삼선동,37.5903315902109,127.010990348755
11043,스타벅스,서래마을입구점,음식,커피점/카페,서울특별시,서초구,반포4동,37.4992570081851,126.998542320991
11044,더치터치,중구점,음식,커피점/카페,서울특별시,중구,신당동,37.5615708889925,127.01429093423
11045,카페바이한성,,음식,커피점/카페,서울특별시,강남구,청담동,37.5230185165732,127.040976775732
11046,이디야커피,가산그레이트점,음식,커피점/카페,서울특별시,금천구,가산동,37.4796276001816,126.887266473346
11047,바리스타마르코,,음식,커피점/카페,서울특별시,강남구,역삼2동,37.4988953024863,127.0407312168
11048,바그다드카페,,음식,커피점/카페,서울특별시,마포구,신수동,37.5445968694903,126.930615717457
11049,커피코트서초애비뉴점,서초애비뉴점,음식,커피점/카페,서울특별시,서초구,서초3동,37.4906540762088,127.005193298306
11050,부암야생화카페,,음식,커피점/카페,서울특별시,종로구,부암동,37.5919354121,126.963727730208
11051,준스와플,,음식,커피점/카페,서울특별시,마포구,공덕동,37.5540261420987,126.959341025467
11052,스타벅스,장한평역점,음식,커피점/카페,서울특별시,동대문구,장안1동,37.562347565346,127.065476564871
11053,이츠굿베이커리카페,,음식,커피점/카페,서울특별시,마포구,대흥동,37.556225713351,126.942220257502
11054,cafenoll,,음식,커피점/카페,서울특별시,성동구,성수2가3동,37.5479072679298,127.062510794059
11055,CafeB,,음식,커피점/카페,서울특별시,은평구,갈현1동,37.6205706691343,126.918585805984
11056,할리스커피용산더프라임점,용산더프라임점,음식,커피점/카페,서울특별시,용산구,원효로1동,37.5403851155867,126.96970339144
11057,라떼킹,,음식,커피점/카페,서울특별시,성북구,안암동,37.5824611530718,127.028915359494
11058,약다방봄동,,음식,커피점/카페,서울특별시,마포구,서교동,37.5577015524323,126.920117578019
11059,카페하늘,,음식,커피점/카페,서울특별시,성북구,성북동,37.5951167593212,126.994009058129
11060,커피누리,,음식,커피점/카페,서울특별시,은평구,신사1동,37.5982916317385,126.913076316657
11061,스타벅스석촌역,석촌역,음식,커피점/카페,서울특별시,송파구,석촌동,37.5042460725183,127.106013406608
11062,TODAYCAFE,,음식,커피점/카페,서울특별시,마포구,서교동,37.5536421988864,126.922564166494
11063,공차,,음식,커피점/카페,서울특별시,강서구,화곡1동,37.5402926071759,126.836554665597
11064,티라레미수성수에스팩토리점,,음식,커피점/카페,서울특별시,성동구,성수2가3동,37.5428145267008,127.058885530165
11065,커피베이강남역삼점,강남역삼점,음식,커피점/카페,서울특별시,강남구,역삼2동,37.4991373860356,127.043917386865
11066,티에리,,음식,커피점/카페,서울특별시,강서구,가양1동,37.560514731371,126.832290101633
11067,롯데리아엔제리너스커피,,음식,커피점/카페,서울특별시,중구,회현동,37.5593634354397,126.976187938507
11068,카페일치프리아니,한남점,음식,커피점/카페,서울특별시,용산구,한남동,37.5399350030916,127.004414436273
11069,카페드블록,,음식,커피점/카페,서울특별시,중구,장충동,37.5628006428627,127.001936970622
11070,카푸치노카페,,음식,커피점/카페,서울특별시,강남구,논현1동,37.5068932552319,127.031478589383
11071,아트씨컴퍼니,,음식,커피점/카페,서울특별시,강남구,신사동,37.5214598073662,127.022307952738
11072,스타벅스,신촌아트레온점,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5565510166296,126.94031422834
11073,자연,,음식,커피점/카페,서울특별시,종로구,창신3동,37.5773451654175,127.015011368557
11074,녹원,,음식,커피점/카페,서울특별시,동대문구,회기동,37.5927642929919,127.052719612218
11075,라루라루,,음식,커피점/카페,서울특별시,강서구,등촌1동,37.5541349886538,126.859902696335
11076,엔제리너스잠실1점,잠실1점,음식,커피점/카페,서울특별시,송파구,문정2동,37.4711563362998,127.126124092012
11077,아리스타커피마포2호점,마포2호점,음식,커피점/카페,서울특별시,마포구,용강동,37.5424858075683,126.947370787719
11078,커피베이,도곡삼성래미안점,음식,커피점/카페,서울특별시,강남구,도곡2동,37.4895931686839,127.051491034762
11079,공이휴게소,,음식,커피점/카페,서울특별시,강남구,역삼2동,37.495534447276,127.044076409816
11080,그랑카페,,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.5709510178487,126.981417776698
11081,빈스앤베리즈갤러리아포레점,갤러리아포레점,음식,커피점/카페,서울특별시,성동구,성수1가1동,37.545682076095,127.042350033033
11082,이디야커피,,음식,커피점/카페,서울특별시,광진구,구의1동,37.544709753035,127.085647542069
11083,이디야커피,상계역점,음식,커피점/카페,서울특별시,노원구,중계4동,37.6598301256792,127.075635101492
11084,카페오로미아,,음식,커피점/카페,서울특별시,강남구,개포2동,37.4836444521993,127.060295349872
11085,스타벅스,순화동에이스점,음식,커피점/카페,서울특별시,중구,소공동,37.5635826036441,126.969202890528
11086,투썸플레이스등촌로점,등촌로점,음식,커피점/카페,서울특별시,강서구,등촌2동,37.5457596420848,126.862214320016
11087,스타벅스,신촌대로점,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5561993158556,126.939277954266
11088,커피베이,이마트가양점,음식,커피점/카페,서울특별시,강서구,가양3동,37.5581809080942,126.861799100259
11089,마실카페,,음식,커피점/카페,서울특별시,광진구,중곡3동,37.5667748260136,127.080793415364
11090,도통사주카페,,음식,커피점/카페,서울특별시,중구,명동,37.5619365708698,126.984087269589
11091,이디야커피,상도역점,음식,커피점/카페,서울특별시,동작구,상도1동,37.5028032354817,126.948324023336
11092,카페1883,,음식,커피점/카페,서울특별시,중구,을지로동,37.5646997062547,126.99319575425
11093,커피파츠,,음식,커피점/카페,서울특별시,금천구,가산동,37.4698979745484,126.88553410696
11094,마리웨일237,상암홈플러스점,음식,커피점/카페,서울특별시,마포구,성산2동,37.5682756452677,126.897257447574
11095,비틀주스가산디지털단지점,가산디지털단지점,음식,커피점/카페,서울특별시,금천구,가산동,37.481667685685,126.884793976844
11096,북바위쉼터,,음식,커피점/카페,서울특별시,성북구,종암동,37.5990287882139,127.035200362332
11097,스타벅스미아역점,미아역점,음식,커피점/카페,서울특별시,강북구,미아동,37.626133124926,127.026557543462
11098,타요더카페청량리점,청량리점,음식,커피점/카페,서울특별시,동대문구,전농1동,37.584191612425,127.051129904848
11099,한일다방,,음식,커피점/카페,서울특별시,강남구,역삼1동,37.4952397555723,127.036638931151
11100,동진카페테리아,,음식,커피점/카페,서울특별시,영등포구,신길1동,37.5156536045173,126.921504301156
11101,아리스타커피,동대문점,음식,커피점/카페,서울특별시,중구,신당동,37.569154356118,127.014972083703
11102,더카페,,음식,커피점/카페,서울특별시,강남구,논현1동,37.5158553319034,127.020141306396
11103,엉클두,,음식,커피점/카페,서울특별시,도봉구,창5동,37.6550180817785,127.042806164726
11104,보드놀이터,,음식,커피점/카페,서울특별시,마포구,서교동,37.5534150821539,126.923348347133
11105,디초콜릿커피,왕십리점,음식,커피점/카페,서울특별시,성동구,사근동,37.5617010454298,127.03992652128
11106,스타벅스,을지병원사거리점,음식,커피점/카페,서울특별시,강남구,논현2동,37.5191511988017,127.028627805482
11107,공차,중계NC,음식,커피점/카페,서울특별시,노원구,중계2.3동,37.6412799212794,127.067887975475
11108,카페로드,,음식,커피점/카페,서울특별시,강동구,길동,37.5357130332492,127.137795257835
11109,신세계푸드이하우스에델리아,,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5642810556138,126.950301476769
11110,카페봉,,음식,커피점/카페,서울특별시,강북구,수유2동,37.6463908329474,127.024672780145
11111,세잔,,음식,커피점/카페,서울특별시,마포구,망원1동,37.5538371231228,126.905551002674
11112,카페218,,음식,커피점/카페,서울특별시,성동구,옥수동,37.5403154963809,127.013246896794
11113,카페베네,신림역점,음식,커피점/카페,서울특별시,관악구,신원동,37.4820282168836,126.927629898148
11114,카페드빈티지,역삼점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5052659761209,127.036329142411
11115,카페에이엠730,,음식,커피점/카페,서울특별시,금천구,독산3동,37.4724258187614,126.903392851336
11116,코코브루니,무교점,음식,커피점/카페,서울특별시,중구,명동,37.5684571221495,126.979561319745
11117,카페아이엠티,문정점,음식,커피점/카페,서울특별시,송파구,문정2동,37.4862844642593,127.118744975093
11118,우리다방커피맥주,,음식,커피점/카페,서울특별시,도봉구,도봉1동,37.6727576334853,127.042589673401
11119,에스프레소인뉴욕,,음식,커피점/카페,서울특별시,은평구,대조동,37.6097264623916,126.928924992752
11120,커피베리,,음식,커피점/카페,서울특별시,서초구,서초3동,37.4937276293313,127.009596815944
11121,cafe라이스,,음식,커피점/카페,서울특별시,강동구,명일1동,37.5492716228768,127.147405769151
11122,소리마을까페,,음식,커피점/카페,서울특별시,성북구,길음1동,37.6087323067568,127.021982146521
11123,엑스퍼트마트,,음식,커피점/카페,서울특별시,용산구,한남동,37.5349469230788,127.00914246423
11124,잇커피,,음식,커피점/카페,서울특별시,동작구,사당2동,37.492479944902,126.977373015231
11125,용다방,,음식,커피점/카페,서울특별시,마포구,서교동,37.5504624940486,126.917743589483
11126,초이락컨텐츠팩토리,,음식,커피점/카페,서울특별시,구로구,수궁동,37.4929320883253,126.823617996029
11127,이화다방,,음식,커피점/카페,서울특별시,중구,명동,37.5664254967796,126.989538941176
11128,투썸플레이스,서울역센트럴자이점,음식,커피점/카페,서울특별시,중구,중림동,37.5549047133766,126.963957792113
11129,호수다방,,음식,커피점/카페,서울특별시,서대문구,홍제3동,37.5911380333366,126.946935023554
11130,스타벅스,포스코점,음식,커피점/카페,서울특별시,강남구,대치2동,37.5057645704233,127.057925714358
11131,스타벅스선릉로점,선릉로점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5049537931293,127.046716041969
11132,카페하이,,음식,커피점/카페,서울특별시,금천구,독산4동,37.469221026149,126.906627630157
11133,베네,금호점,음식,커피점/카페,서울특별시,성동구,금호4가동,37.5477454594853,127.021466791554
11134,스타벅스,사당역점,음식,커피점/카페,서울특별시,동작구,사당1동,37.4784758997485,126.981351491879
11135,커피드러그,,음식,커피점/카페,서울특별시,마포구,대흥동,37.5464386052109,126.942019077669
11136,오다가다,,음식,커피점/카페,서울특별시,동작구,사당2동,37.4909593959835,126.981803931716
11137,커피베이,양천향교역점,음식,커피점/카페,서울특별시,강서구,가양1동,37.5675342607158,126.840568345595
11138,아메리칸트레일러,마리오아울렛점,음식,커피점/카페,서울특별시,금천구,가산동,37.4787100009043,126.886466031597
11139,투썸플레이스,강남자곡점,음식,커피점/카페,서울특별시,강남구,세곡동,37.4753028383484,127.104673699164
11140,커피비상구,,음식,커피점/카페,서울특별시,마포구,도화동,37.5398055313676,126.948924748743
11141,이리카페,,음식,커피점/카페,서울특별시,성북구,석관동,37.6059265670916,127.059234834122
11142,스타벅스,서울세관사거리점,음식,커피점/카페,서울특별시,강남구,논현2동,37.5149114670439,127.035741342646
11143,낭띠발아까페,,음식,커피점/카페,서울특별시,강동구,명일1동,37.5508918890899,127.142203962768
11144,제이콥스레더,,음식,커피점/카페,서울특별시,강남구,압구정동,37.5266813840478,127.03380231025
11145,커피베이,용산보광점,음식,커피점/카페,서울특별시,용산구,보광동,37.5263862065646,127.000499029763
11146,커피나무,노원점,음식,커피점/카페,서울특별시,노원구,상계2동,37.6569006566317,127.06179937315
11147,광전다방,,음식,커피점/카페,서울특별시,성동구,용답동,37.5611598425731,127.062276848017
11148,오렌지힐,,음식,커피점/카페,서울특별시,강남구,대치4동,37.5032523181207,127.058138243554
11149,카페올,,음식,커피점/카페,서울특별시,광진구,중곡2동,37.5594979413852,127.087062782166
11150,로뎅커피숍,,음식,커피점/카페,서울특별시,성북구,길음1동,37.6034553919939,127.024542784767
11151,커피다,,음식,커피점/카페,서울특별시,용산구,남영동,37.5530469912593,126.976172497339
11152,배스킨라빈스청량리역사점,청량리역사점,음식,커피점/카페,서울특별시,동대문구,전농1동,37.584191612425,127.051129904848
11153,ELCAFECOFFEEROASTERS,,음식,커피점/카페,서울특별시,마포구,서교동,37.5545964862182,126.914605385968
11154,빽다방,대학로CGV점,음식,커피점/카페,서울특별시,종로구,혜화동,37.5840237347298,127.00129137588
11155,비온후,,음식,커피점/카페,서울특별시,동작구,흑석동,37.5076180340408,126.966036835557
11156,쁘띠아르브르,,음식,커피점/카페,서울특별시,성동구,용답동,37.5650782043008,127.050851702333
11157,양남커피숍,,음식,커피점/카페,서울특별시,영등포구,양평1동,37.523304161791,126.89045317786
11158,카페본스,,음식,커피점/카페,서울특별시,도봉구,방학2동,37.6659539238135,127.036941704296
11159,엔젤리스,,음식,커피점/카페,서울특별시,마포구,합정동,37.5463734469863,126.9140003752
11160,이디야커피,북가좌동점,음식,커피점/카페,서울특별시,서대문구,북가좌2동,37.583437229257,126.91151476546
