,상호명,지점명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,위도,경도
8113,지동커피숍,,음식,커피점/카페,경기도,수원시 팔달구,지동,37.2774120868216,127.019880336241
8114,카페아지트,,음식,커피점/카페,경기도,안산시 상록구,사동,37.3030509358628,126.849999250521
8115,토크빈,,음식,커피점/카페,경기도,구리시,수택1동,37.5945709074617,127.150376992282
8116,굿모닝제이,,음식,커피점/카페,경기도,군포시,오금동,37.3530247699681,126.929761252202
8117,니니까페,,음식,커피점/카페,경기도,양평군,양평읍,37.4910353519882,127.491380950647
8118,피와이언대진커피숍,,음식,커피점/카페,경기도,포천시,선단동,37.8738057699675,127.157535121399
8119,메가엠지씨커피,진접롯데시네마점,음식,커피점/카페,경기도,남양주시,진접읍,37.7119979992371,127.186658893844
8120,초심스터디카페,안양역점,음식,커피점/카페,경기도,안양시 만안구,안양4동,37.3984568822538,126.918905555377
8121,카페한스,,음식,커피점/카페,경기도,용인시 기흥구,구갈동,37.2740972464597,127.111358097424
8122,커피사이로,,음식,커피점/카페,경기도,용인시 기흥구,마북동,37.2975092539039,127.10917655532
8123,메가엠지씨커피,,음식,커피점/카페,경기도,시흥시,은행동,37.437089531009,126.801610413506
8124,메가엠지씨커피일산,문화광장점,음식,커피점/카페,경기도,고양시 일산동구,장항2동,37.6598960400908,126.770077858705
8125,Awake어웨이크,,음식,커피점/카페,경기도,성남시 수정구,태평1동,37.4439717112246,127.127423563454
8126,메가엠지씨커피,양주삼숭점,음식,커피점/카페,경기도,양주시,양주2동,37.7966558851566,127.105498920461
8127,9.1,,음식,커피점/카페,경기도,용인시 처인구,역삼동,37.2328327556955,127.179595668585
8128,카페게이트,김포초당마을점,음식,커피점/카페,경기도,김포시,장기동,37.6390076522879,126.672551068675
8129,다향커피뱅크,,음식,커피점/카페,경기도,광주시,탄벌동,37.4312366247609,127.204926633797
8130,Ban하다카페&악세사리,,음식,커피점/카페,경기도,용인시 기흥구,보라동,37.2549188514058,127.118178062555
8131,에이미스커피,,음식,커피점/카페,경기도,화성시,동탄7동,37.1720196453006,127.1040757036
8132,나,우커피전파로점,음식,커피점/카페,경기도,안양시 만안구,안양7동,37.3903592407614,126.935114357941
8133,카페라움,,음식,커피점/카페,경기도,양주시,회천4동,37.8204206200065,127.095534874121
8134,메가엠지씨커피,신영통점,음식,커피점/카페,경기도,화성시,반월동,37.2351213632853,127.061844934089
8135,세라젬웰카페화성,동탄나루점,음식,커피점/카페,경기도,화성시,동탄2동,37.1948231688917,127.074317340051
8136,카페,더원빵,음식,커피점/카페,경기도,김포시,장기본동,37.6446833260713,126.668495501234
8137,칠링,,음식,커피점/카페,경기도,광주시,경안동,37.4128099708154,127.256216000625
8138,카페엘린,,음식,커피점/카페,경기도,용인시 기흥구,동백2동,37.2770096693927,127.153417941666
8139,다비치카페앤카페,,음식,커피점/카페,경기도,수원시 장안구,율천동,37.3016995234624,126.972449615714
8140,루앤마리커피숍,,음식,커피점/카페,경기도,여주시,흥천면,37.3331215114721,127.540498287879
8141,사진카페A꽁떼,,음식,커피점/카페,경기도,의정부시,신곡1동,37.7286558707472,127.061462059409
8142,데사티노,,음식,커피점/카페,경기도,용인시 처인구,백암면,37.1134653242218,127.361761249047
8143,카페공감,,음식,커피점/카페,경기도,파주시,운정1동,37.7328650543625,126.753454392843
8144,투스톤,,음식,커피점/카페,경기도,용인시 처인구,백암면,37.1925109523709,127.361535838976
8145,반달커피,역북점,음식,커피점/카페,경기도,용인시,,37.2375002525607,127.188719161031
8146,CAFETOWB,,음식,커피점/카페,경기도,군포시,광정동,37.3647411402477,126.930035139036
8147,주스앤버블티,양주점,음식,커피점/카페,경기도,양주시,회천2동,37.8313880795379,127.052267002824
8148,카페,헤브론,음식,커피점/카페,경기도,안산시 상록구,해양동,37.301958639805,126.836886357016
8149,메가엠지씨커피,이천공장,음식,커피점/카페,경기도,이천시,부발읍,37.2565776831697,127.480820024239
8150,커피스미스,이천점,음식,커피점/카페,경기도,이천시,창전동,37.2804192101563,127.444649076973
8151,셀렉토커피,평택송담점,음식,커피점/카페,경기도,평택시,안중읍,36.9768066522031,126.925663484955
8152,아이데코카페,,음식,커피점/카페,경기도,구리시,수택1동,37.6001972166602,127.138467249764
8153,놀숲,화성병점점,음식,커피점/카페,경기도,화성시,진안동,37.2124743471469,127.039062835424
8154,금타카페,,음식,커피점/카페,경기도,구리시,수택1동,37.598291952089,127.142860488058
8155,카페,마리안느,음식,커피점/카페,경기도,화성시,봉담읍,37.2080728583856,126.944361872655
8156,북극곰카페,,음식,커피점/카페,경기도,고양시 덕양구,대덕동,37.5878840939568,126.875500315918
8157,가히,,음식,커피점/카페,경기도,광명시,하안1동,37.4607386944779,126.873643122194
8158,커피지저스153,,음식,커피점/카페,경기도,용인시 기흥구,동백2동,37.2589937879773,127.158061385092
8159,초심스터디카페,중산점,음식,커피점/카페,경기도,고양시 일산동구,중산동,37.6938803763361,126.780322486328
8160,카페게이트,덕소삼거리점,음식,커피점/카페,경기도,남양주시,와부읍,37.5863663843955,127.212009427531
8161,1%스터디카페,신곡점,음식,커피점/카페,경기도,의정부시,신곡1동,37.7289396197095,127.0597568275
8162,커피에반하다,문산터미널점,음식,커피점/카페,경기도,파주시,문산읍,37.8567351073593,126.785541604427
8163,제이커피로스터스,,음식,커피점/카페,경기도,평택시,서정동,37.0661798033898,127.05596830727
8164,카멜커피판교현대,,음식,커피점/카페,경기도,성남시 분당구,백현동,37.3927845647152,127.112070798652
8165,Aube오브,,음식,커피점/카페,경기도,의정부시,송산2동,37.7446652016851,127.093462016464
8166,커피하우스,,음식,커피점/카페,경기도,수원시 팔달구,고등동,37.2768306578045,127.007416532197
8167,커피나라,,음식,커피점/카페,경기도,고양시 일산서구,송산동,37.6821535599195,126.694875633254
8168,쌍둥이한방차,,음식,커피점/카페,경기도,고양시 일산서구,송포동,37.6835860460511,126.746354947967
8169,네프카페,,음식,커피점/카페,경기도,이천시,창전동,37.2824380711759,127.446652866442
8170,까로치아신갈점,로치아신갈점,음식,커피점/카페,경기도,용인시 기흥구,신갈동,37.2882808112279,127.111405601982
8171,헬로에스프레소두번째이야기,,음식,커피점/카페,경기도,안산시 상록구,본오2동,37.2958485711429,126.862763681126
8172,커피좋은날,동탄점,음식,커피점/카페,경기도,화성시,동탄6동,37.1822979207586,127.089448762342
8173,노디너리,,음식,커피점/카페,경기도,평택시,비전2동,36.994497152082,127.12686734096
8174,반달커피,광교점,음식,커피점/카페,경기도,수원시 영통구,광교1동,37.2898979960869,127.044845879766
8175,콜리봉봉,,음식,커피점/카페,경기도,동두천시,송내동,37.8873979714722,127.056074250451
8176,러디빈커피하우스,,음식,커피점/카페,경기도,평택시,비전2동,36.9927372742996,127.132650546736
8177,구름빵카페,,음식,커피점/카페,경기도,용인시 처인구,포곡읍,37.2732842783334,127.218373820306
8178,본죽앤비빔밥카페,,음식,커피점/카페,경기도,부천시,상동,37.5045028278372,126.753472678946
8179,시소,,음식,커피점/카페,경기도,김포시,운양동,37.6532847439095,126.685079917109
8180,워너두에프앤비,,음식,커피점/카페,경기도,시흥시,은행동,37.4458610178383,126.802035569172
8181,밀로밀로,,음식,커피점/카페,경기도,안양시 동안구,신촌동,37.3843180635714,126.958947081288
8182,커피베이,,음식,커피점/카페,경기도,안성시,공도읍,36.993141113917,127.136128547918
8183,BW6276,,음식,커피점/카페,경기도,고양시 덕양구,효자동,37.6800324376764,126.958989070057
8184,코나헤이븐,,음식,커피점/카페,경기도,화성시,진안동,37.208842878718,127.034625029355
8185,해피다방,,음식,커피점/카페,경기도,오산시,중앙동,37.1521461344584,127.068488555943
8186,약속다방,,음식,커피점/카페,경기도,포천시,소흘읍,37.8280042610166,127.147082782616
8187,유얼커피,,음식,커피점/카페,경기도,화성시,동탄1동,37.2046093112292,127.072034880212
8188,요거프레소,고덕점,음식,커피점/카페,경기도,평택시,고덕면,37.0490015252766,127.047715645742
8189,오디저트,,음식,커피점/카페,경기도,수원시 장안구,정자3동,37.2955287568238,126.993613714189
8190,공간,,음식,커피점/카페,경기도,부천시,범안동,37.4696804330729,126.818624016269
8191,커피볶는박참봉,,음식,커피점/카페,경기도,포천시,소흘읍,37.7761237410672,127.122546722014
8192,하우에버,,음식,커피점/카페,경기도,수원시 장안구,정자3동,37.2994901154149,126.978491608344
8193,카페,닥공스터디,음식,커피점/카페,경기도,고양시 일산동구,풍산동,37.6676179684181,126.799840124312
8194,랭스터디카페,수원금곡점,음식,커피점/카페,경기도,수원시 권선구,금곡동,37.2732684984512,126.954738985403
8195,블루도어,,음식,커피점/카페,경기도,용인시 기흥구,보라동,37.2536725728331,127.131212581038
8196,팔공티원,시티점,음식,커피점/카페,경기도,고양시 일산동구,장항1동,37.661302631737,126.748758543516
8197,이디야커피,원흥역점,음식,커피점/카페,경기도,고양시 덕양구,흥도동,37.6497793520019,126.874952965832
8198,커피에반하다,화성마도점,음식,커피점/카페,경기도,화성시,마도면,37.2068683983595,126.771757361654
8199,카페미담,,음식,커피점/카페,경기도,부천시,성곡동,37.5270248973484,126.817957795882
8200,빽다방,시흥매화점,음식,커피점/카페,경기도,시흥시,매화동,37.4155045105801,126.814527590552
8201,카페누마루,누마루,음식,커피점/카페,경기도,광주시,남종면,37.4954509263739,127.299502614153
8202,커피에미친남자,,음식,커피점/카페,경기도,안양시 만안구,박달2동,37.4039058870447,126.903963046253
8203,카페,우리동네스터디,음식,커피점/카페,경기도,남양주시,다산1동,37.6079733618192,127.15091544984
8204,디어라이,,음식,커피점/카페,경기도,안산시 단원구,중앙동,37.3298647472781,126.84056358759
8205,브릿지커피,,음식,커피점/카페,경기도,성남시 분당구,구미동,37.3437980394989,127.111564445387
8206,반했나봄,,음식,커피점/카페,경기도,안성시,안성3동,37.0083010589803,127.27082797234
8207,하나다방,,음식,커피점/카페,경기도,안산시 상록구,일동,37.3082661515885,126.871319163975
8208,보배다방,,음식,커피점/카페,경기도,화성시,진안동,37.207885063615,127.033195204897
8209,까,멜리아,음식,커피점/카페,경기도,평택시,비전1동,37.0030214008814,127.109815361087
8210,카페뜰,,음식,커피점/카페,경기도,화성시,동탄1동,37.2016084714533,127.073164316156
8211,에코페,,음식,커피점/카페,경기도,고양시 일산동구,장항1동,37.661302631737,126.748758543516
8212,커피후,,음식,커피점/카페,경기도,화성시,동탄1동,37.2053669395856,127.068679755055
8213,카페티롤,,음식,커피점/카페,경기도,여주시,능서면,37.333932633663,127.594785345242
8214,부나블룸,,음식,커피점/카페,경기도,용인시 기흥구,동백1동,37.2822395001929,127.16404996898
8215,메가커피일산,가로수길점,음식,커피점/카페,경기도,고양시 일산서구,송포동,37.6660508902834,126.756420267321
8216,이디야커피,시흥은계남부점,음식,커피점/카페,경기도,시흥시,은행동,37.4368368205377,126.801569243954
8217,하하쿠키,,음식,커피점/카페,경기도,오산시,대원동,37.1288190491552,127.081536723084
8218,카페미단,,음식,커피점/카페,경기도,이천시,관고동,37.287044904704,127.431890189368
8219,디저트39,이천점,음식,커피점/카페,경기도,이천시,중리동,37.2791760897495,127.444737147088
8220,상상카롱,,음식,커피점/카페,경기도,안양시 동안구,관양1동,37.4058819519525,126.969390661776
8221,커피볶는집효커피,,음식,커피점/카페,경기도,평택시,진위면,37.1252466859561,127.075232857904
8222,커피친구,,음식,커피점/카페,경기도,군포시,오금동,37.3504064647257,126.930182180735
8223,슈퍼커피팩토리,,음식,커피점/카페,경기도,김포시,대곶면,37.6705109699279,126.600443509798
8224,미크레,,음식,커피점/카페,경기도,수원시 권선구,곡선동,37.2347542421926,127.024219510174
8225,coffee.coffee,,음식,커피점/카페,경기도,하남시,덕풍3동,37.5474640949939,127.208763763234
8226,컴포즈커피,양주옥정중앙점,음식,커피점/카페,경기도,양주시,회천4동,37.8189347324413,127.09212285067
8227,카페오라,,음식,커피점/카페,경기도,남양주시,화도읍,37.6396355346407,127.283964797879
8228,용커피숍,,음식,커피점/카페,경기도,화성시,송산면,37.2142815774338,126.734694370877
8229,올드뮤직/커반뮤직,,음식,커피점/카페,경기도,남양주시,별내동,37.6665204333356,127.117411765638
8230,939커피,,음식,커피점/카페,경기도,화성시,팔탄면,37.1913372920223,126.909295829225
8231,커피누보,,음식,커피점/카페,경기도,남양주시,평내동,37.6503383309916,127.243280302856
8232,심카페,,음식,커피점/카페,경기도,오산시,신장동,37.1595871787331,127.063646097128
8233,한호텔레콤,,음식,커피점/카페,경기도,의정부시,호원1동,37.713762085633,127.047994167457
8234,이디야커피,성남복정도서관점,음식,커피점/카페,경기도,성남시 수정구,복정동,37.4638088633582,127.126831345581
8235,이디야커피양주광적점,양주광적점,음식,커피점/카페,경기도,양주시,광적면,37.8253690351743,126.984132874998
8236,위드커피,,음식,커피점/카페,경기도,용인시 수지구,성복동,37.3110131549645,127.08161508304
8237,더벤티,광명무역센터점,음식,커피점/카페,경기도,광명시,소하2동,37.4200229714717,126.889177119718
8238,커피마마,,음식,커피점/카페,경기도,포천시,선단동,37.8543067910873,127.166234319931
8239,카페토브,,음식,커피점/카페,경기도,광명시,하안3동,37.4615830158969,126.882854229104
8240,에이치커피,,음식,커피점/카페,경기도,안성시,안성2동,37.0109140429245,127.266386922214
8241,이송아커피,,음식,커피점/카페,경기도,안산시 단원구,중앙동,37.3304204264453,126.838422388155
8242,뜰카페45호,흥덕점,음식,커피점/카페,경기도,용인시 기흥구,영덕1동,37.2749806807776,127.071487511088
8243,스타벅스,파주야당DT점,음식,커피점/카페,경기도,파주시,운정3동,37.7034676709912,126.759651014516
8244,카페,느티나무,음식,커피점/카페,경기도,평택시,비전1동,36.99587968265,127.093709658
8245,바우,,음식,커피점/카페,경기도,수원시 영통구,광교2동,37.291027134732,127.066654990015
8246,조선커피,,음식,커피점/카페,경기도,평택시,중앙동,37.0594200525394,127.054669072527
8247,카페,인러쉬호매실점,음식,커피점/카페,경기도,수원시 권선구,호매실동,37.2631606589337,126.958069237641
8248,랑데자뷰,안산점,음식,커피점/카페,경기도,안산시 단원구,중앙동,37.3181913636383,126.833680349106
8249,CAFE예선,,음식,커피점/카페,경기도,하남시,덕풍3동,37.5447478992444,127.206823404605
8250,CAFFE&THEALL,,음식,커피점/카페,경기도,시흥시,대야동,37.4431721546383,126.786652873905
8251,메르위니카페,,음식,커피점/카페,경기도,이천시,증포동,37.2864543187026,127.449939140386
8252,316양카롱과커피,,음식,커피점/카페,경기도,군포시,광정동,37.3568364413654,126.925801497688
8253,육십오도씨,,음식,커피점/카페,경기도,용인시 기흥구,서농동,37.2283451592992,127.074448637678
8254,cafe79,,음식,커피점/카페,경기도,파주시,문산읍,37.8641623168049,126.780612415148
8255,까페미담,,음식,커피점/카페,경기도,화성시,화산동,37.2019170937692,126.985463021148
8256,제이제이로스터스,,음식,커피점/카페,경기도,화성시,봉담읍,37.2203365162364,126.95756562983
8257,다원다방,,음식,커피점/카페,경기도,수원시 팔달구,매산동,37.2669221998806,127.002473037782
8258,라이스카페,,음식,커피점/카페,경기도,이천시,모가면,37.1796050758936,127.445297819306
8259,킹콩쥬스앤커피,,음식,커피점/카페,경기도,광명시,하안1동,37.4513366675652,126.863804378696
8260,어썸카페,,음식,커피점/카페,경기도,여주시,여흥동,37.2966726551106,127.642640847739
8261,사랑미캘리공방,,음식,커피점/카페,경기도,안양시 동안구,비산3동,37.4058806154306,126.950798540267
8262,날쌘카페,구리점,음식,커피점/카페,경기도,구리시,수택1동,37.5997223278005,127.136366322886
8263,카페,아르타,음식,커피점/카페,경기도,남양주시,별내동,37.6672509709144,127.117505129737
8264,더카페,1991,음식,커피점/카페,경기도,고양시 덕양구,행주동,37.6179250891489,126.824721041509
8265,커피쟁이,,음식,커피점/카페,경기도,부천시,오정동,37.5147612857454,126.773719390277
8266,달카페,,음식,커피점/카페,경기도,김포시,운양동,37.651952668935,126.681171121452
8267,유니카페,,음식,커피점/카페,경기도,양주시,백석읍,37.7876819949485,126.992766601721
8268,유핀커피,,음식,커피점/카페,경기도,용인시 처인구,남사읍,37.1483495778133,127.132216228139
8269,카페,열공다방스터디,음식,커피점/카페,경기도,양주시,회천2동,37.8193202830499,127.046276564137
8270,자유까페,,음식,커피점/카페,경기도,군포시,수리동,37.3514015458165,126.925641914692
8271,벨카페,,음식,커피점/카페,경기도,부천시,범안동,37.4712023995777,126.809567347043
8272,나,우커피행신역점,음식,커피점/카페,경기도,고양시 덕양구,행신2동,37.6140316239402,126.833696389275
8273,라이브준카페,,음식,커피점/카페,경기도,시흥시,목감동,37.3850586527535,126.834542425391
8274,스타벅스판교에이치스퀘어,판교H스퀘어,음식,커피점/카페,경기도,성남시 분당구,삼평동,37.4012648990245,127.108638786251
8275,무지개다방,,음식,커피점/카페,경기도,안양시 만안구,석수2동,37.4178109951775,126.909024869177
8276,카페햇담,,음식,커피점/카페,경기도,이천시,신둔면,37.2926091877418,127.401700319949
8277,요거프레소,군포송정점,음식,커피점/카페,경기도,군포시,송부동,37.3162288404953,126.924224811
8278,드라만차커피,,음식,커피점/카페,경기도,고양시 덕양구,관산동,37.7257243153037,126.844050663965
8279,둘기디자인,,음식,커피점/카페,경기도,성남시 분당구,야탑3동,37.410883957835,127.137194680039
8280,블랙오래,,음식,커피점/카페,경기도,고양시 일산동구,장항2동,37.6621091112388,126.768023913308
8281,팔공티,송탄점,음식,커피점/카페,경기도,평택시,서정동,37.0665519858664,127.061990964978
8282,팔공티,,음식,커피점/카페,경기도,고양시 덕양구,행신2동,37.6147958638913,126.834443345097
8283,베러베스트,,음식,커피점/카페,경기도,성남시 분당구,백현동,37.3877666159134,127.114614388107
8284,폴앤아티,,음식,커피점/카페,경기도,남양주시,별내동,37.6562609272886,127.128764541238
8285,세븐일레븐,고양토당미림점,음식,커피점/카페,경기도,고양시 덕양구,행주동,37.621806882049,126.82546420462
8286,살롱드카페,살롱드,음식,커피점/카페,경기도,안성시,원곡면,37.0448902666762,127.155743984788
8287,이디야커피,하남신장에코점,음식,커피점/카페,경기도,하남시,신장2동,37.5433626687316,127.211217475733
8288,순카페,,음식,커피점/카페,경기도,수원시 장안구,송죽동,37.3065343481488,127.003596943432
8289,커피&솜사탕,,음식,커피점/카페,경기도,고양시 덕양구,고양동,37.7243223442581,126.905792252649
8290,청년다방,의왕포일동점,음식,커피점/카페,경기도,의왕시,청계동,37.3959842314572,126.9855973921
8291,THEBAKE,,음식,커피점/카페,경기도,오산시,남촌동,37.1495930421172,127.064681166865
8292,엔제리너스,수원인계점,음식,커피점/카페,경기도,수원시 팔달구,인계동,37.2642425597565,127.032463943864
8293,커피에반하다,,음식,커피점/카페,경기도,구리시,갈매동,37.6317052164205,127.115127231383
8294,이디야커피,금정역점,음식,커피점/카페,경기도,군포시,산본1동,37.3711238854585,126.941403950523
8295,NAMOO애견유치원&카페,,음식,커피점/카페,경기도,하남시,덕풍2동,37.5431448723052,127.198941659371
8296,비손편집샵&비손똥커피,,음식,커피점/카페,경기도,용인시 처인구,역삼동,37.241105889811,127.198159346439
8297,비브레,,음식,커피점/카페,경기도,포천시,포천동,37.8949260301334,127.197611996463
8298,11ho-sangga,,음식,커피점/카페,경기도,김포시,운양동,37.6519817414266,126.684581611849
8299,사가담,,음식,커피점/카페,경기도,이천시,증포동,37.295920471724,127.443192916052
8300,더벤티,수원능실마을점,음식,커피점/카페,경기도,수원시 권선구,호매실동,37.2595788211654,126.962684328657
8301,골든워시,,음식,커피점/카페,경기도,화성시,송산면,37.217251959103,126.719310505972
8302,카페,카리스,음식,커피점/카페,경기도,남양주시,진접읍,37.722065866088,127.204312576154
8303,솔바람,,음식,커피점/카페,경기도,안성시,일죽면,37.0818806344483,127.475793868662
8304,토프레소,차의과대점,음식,커피점/카페,경기도,포천시,선단동,37.8559827659126,127.137476252724
8305,투썸플레이스,목감점,음식,커피점/카페,경기도,시흥시,목감동,37.3811796508332,126.862774823247
8306,커피93도씨,,음식,커피점/카페,경기도,수원시 권선구,곡선동,37.2461588932192,127.032616290236
8307,배스킨라빈스31,,음식,커피점/카페,경기도,안산시 단원구,초지동,37.3144206858141,126.797254257747
8308,쥬씨,수원아주대점,음식,커피점/카페,경기도,수원시 영통구,원천동,37.2759613993527,127.044131194542
8309,카페봄브,,음식,커피점/카페,경기도,파주시,운정1동,37.7341271974838,126.750971401814
8310,바리스타하우스,,음식,커피점/카페,경기도,남양주시,별내동,37.6666147026926,127.116764560686
8311,이디야커피,광명소하점,음식,커피점/카페,경기도,광명시,소하1동,37.4483778188491,126.883299271641
8312,더블유에이티커피,,음식,커피점/카페,경기도,파주시,탄현면,37.8187384002256,126.735679086735
8313,드림에비뉴,,음식,커피점/카페,경기도,이천시,증포동,37.2910420574404,127.463924935084
8314,던킨원흥역점,원흥역점,음식,커피점/카페,경기도,고양시 덕양구,흥도동,37.6511943280291,126.87404769706
8315,궁촌커피로스터즈랩,,음식,커피점/카페,경기도,용인시 처인구,역삼동,37.2398939434946,127.166197171049
8316,쉼까페,,음식,커피점/카페,경기도,용인시 처인구,양지면,37.225942064125,127.252150346523
8317,컴포,즈일산백마점,음식,커피점/카페,경기도,고양시 일산동구,마두1동,37.6563478019027,126.788529875882
8318,브로앤씨,,음식,커피점/카페,경기도,화성시,봉담읍,37.213551026729,126.969894527907
8319,커피맨의커피박스,신동삼성점,음식,커피점/카페,경기도,수원시 영통구,영통2동,37.2485846700437,127.055162883506
8320,레드퍼피,김포본사직영매장,음식,커피점/카페,경기도,김포시,월곶면,37.7115572628355,126.551721248655
8321,카페인중독광명점,인중독광명점,음식,커피점/카페,경기도,광명시,철산2동,37.4867059935245,126.866955115604
8322,스페셜유,,음식,커피점/카페,경기도,남양주시,양정동,37.5939268596568,127.185556320007
8323,루트원커피,,음식,커피점/카페,경기도,용인시 기흥구,동백1동,37.2798954462796,127.15373519792
8324,진위커피로스터스,,음식,커피점/카페,경기도,평택시,진위면,37.1200337819153,127.076972941977
8325,쏘럭,,음식,커피점/카페,경기도,안산시 단원구,중앙동,37.3169223925543,126.842093685738
8326,할리스,모다구리남양주점,음식,커피점/카페,경기도,구리시,갈매동,37.6332224829055,127.115596422195
8327,파주지혜의숲파스쿠찌,,음식,커피점/카페,경기도,파주시,교하동,37.7084718417616,126.686770447554
8328,할리스에프앤비,,음식,커피점/카페,경기도,성남시 분당구,서현1동,37.384346383614,127.130926746662
8329,공차,위례중앙점,음식,커피점/카페,경기도,성남시 수정구,위례동,37.4737583322766,127.143063664186
8330,필더블랭크,,음식,커피점/카페,경기도,고양시 덕양구,능곡동,37.6185595023022,126.82057658345
8331,cafedimora카페디모라,,음식,커피점/카페,경기도,김포시,장기동,37.6452335268096,126.670944549218
8332,커피인투인,,음식,커피점/카페,경기도,용인시 기흥구,동백3동,37.2758838114221,127.144714161457
8333,문,,음식,커피점/카페,경기도,성남시 수정구,신흥1동,37.4418280947124,127.137370644875
8334,꾸카롱,,음식,커피점/카페,경기도,용인시 기흥구,서농동,37.2410437829494,127.073572053378
8335,헤세스,,음식,커피점/카페,경기도,평택시,중앙동,37.0571103960331,127.055451041739
8336,커피빈,부천상동점,음식,커피점/카페,경기도,부천시,상3동,37.5063196050671,126.754867560809
8337,카페,베드로,음식,커피점/카페,경기도,안성시,안성3동,37.0171046651889,127.26634989123
8338,유달리,안산점,음식,커피점/카페,경기도,안산시 단원구,호수동,37.3133633180371,126.829287530477
8339,에떼르노,,음식,커피점/카페,경기도,용인시 기흥구,기흥동,37.2414188425117,127.101192351005
8340,뉴욕핫도그앤커피,부천여월제노PC방점,음식,커피점/카페,경기도,부천시,성곡동,37.520603961342,126.795999786872
8341,커피마마퀸,,음식,커피점/카페,경기도,안산시 단원구,초지동,37.3237613572519,126.761124383554
8342,요거프레소,장호원점,음식,커피점/카페,경기도,이천시,장호원읍,37.1169921014222,127.629454895663
8343,바르바커피,고잔점,음식,커피점/카페,경기도,안산시 단원구,호수동,37.3081648978307,126.83209803764
8344,이디야커피,파주봉일천점,음식,커피점/카페,경기도,파주시,조리읍,37.7437552908213,126.808051865383
8345,카페마메,,음식,커피점/카페,경기도,구리시,교문1동,37.6012707059944,127.132486606536
8346,오늘이네,,음식,커피점/카페,경기도,광주시,광남1동,37.3945906355849,127.239308414272
8347,더벤티,양주신산점,음식,커피점/카페,경기도,양주시,남면,37.8963574610829,126.974641940967
8348,커피향기,,음식,커피점/카페,경기도,고양시 덕양구,삼송동,37.6526371741441,126.89610173445
8349,젤라몬모다아울렛,구리남양주점,음식,커피점/카페,경기도,구리시,갈매동,37.6332224829055,127.115596422195
8350,땡스얼랏,모다아울렛점,음식,커피점/카페,경기도,구리시,갈매동,37.6332224829055,127.115596422195
8351,프라빈커피동천역점,커피동천역점,음식,커피점/카페,경기도,용인시 수지구,동천동,37.3381257629587,127.101429334811
8352,베네카운티,,음식,커피점/카페,경기도,용인시 처인구,원삼면,37.2129207668143,127.322504683644
8353,이디야커피,용인서천점,음식,커피점/카페,경기도,용인시 기흥구,서농동,37.2443563077817,127.074275411982
8354,비니엄카페,,음식,커피점/카페,경기도,파주시,문산읍,37.8764318970151,126.751220606893
8355,카페브라가,브라가,음식,커피점/카페,경기도,구리시,갈매동,37.6300331660135,127.115645546736
8356,우리동네빵순이,,음식,커피점/카페,경기도,광주시,광남동,37.3879917158611,127.233265637366
8357,커피하우스,조이빈,음식,커피점/카페,경기도,광주시,광남1동,37.3995514172904,127.233080117347
8358,"카페,살며시",이름없는,음식,커피점/카페,경기도,의정부시,의정부2동,37.7386889021047,127.045212994077
8359,이디야커피,북한강,음식,커피점/카페,경기도,남양주시,화도읍,37.6147698387897,127.343410305245
8360,쁘띠카페,,음식,커피점/카페,경기도,안양시 동안구,범계동,37.3855420748431,126.953679243064
8361,어쿠스틱카페,어쿠스틱,음식,커피점/카페,경기도,용인시 처인구,모현면,37.3408774440631,127.176164683683
8362,어반수수,,음식,커피점/카페,경기도,광주시,광남2동,37.3815624600248,127.229796728278
8363,로스팅박스,,음식,커피점/카페,경기도,양주시,양주2동,37.7886406546525,127.082559319757
8364,탐앤탐스,,음식,커피점/카페,경기도,가평군,가평읍,37.8208919438428,127.521021162244
8365,우스빈커피,,음식,커피점/카페,경기도,이천시,증포동,37.2941706828027,127.442844885102
8366,공룡알커피공방,,음식,커피점/카페,경기도,화성시,송산면,37.2321023396845,126.739535327364
8367,킹콩쥬스앤커피평택대점,평택대점,음식,커피점/카페,경기도,평택시,용이동,36.9940584001692,127.135871018563
8368,에이원로컬푸드,,음식,커피점/카페,경기도,안산시 상록구,본오1동,37.2916223270077,126.867440060462
8369,파리크라상파스쿠찌수원역,,음식,커피점/카페,경기도,수원시 팔달구,매산동,37.2656675906019,127.000088139556
8370,카페,메이저보드,음식,커피점/카페,경기도,부천시,성곡동,37.5239159621355,126.815223858486
8371,베러던와플,,음식,커피점/카페,경기도,안양시 동안구,범계동,37.390659251122,126.955618287715
8372,헷세드커피,,음식,커피점/카페,경기도,동두천시,불현동,37.8965841359303,127.062335536041
8373,카페일이공이공,,음식,커피점/카페,경기도,광주시,송정동,37.4165976183908,127.256709514688
8374,셀렉토커피,광명하안점,음식,커피점/카페,경기도,광명시,하안3동,37.4615198968853,126.880944853571
8375,투썸플레이스,수원북문점,음식,커피점/카페,경기도,수원시 장안구,영화동,37.289547577298,127.014196730504
8376,카페히스토리,히스토리,음식,커피점/카페,경기도,안성시,안성1동,37.0053666871214,127.274316704044
8377,커피빈,광명아브뉴프랑점,음식,커피점/카페,경기도,광명시,소하2동,37.4170606218189,126.880804646319
8378,올리볼렌더카페,수원점,음식,커피점/카페,경기도,수원시 팔달구,인계동,37.2695053707225,127.023737407121
8379,투썸플레이스,수원망포역점,음식,커피점/카페,경기도,수원시 영통구,영통2동,37.2462869526146,127.059700196735
